Y Real,Y Predicho
360000000.0,325472641.958702
295000000.0,260372470.84626606
430000000.0,264472376.9294826
190000000.0,288265099.2373836
1050000000.0,1041501953.3392624
208673000.0,222035363.14510807
810000000.0,967708614.7386421
250000000.0,319455854.5129213
300000000.0,275085755.26295125
530000000.00000006,514798645.7558324
950000000.0,1148585527.1435091
430000000.0,555278095.2092607
160000000.00000003,160370552.99162155
395000000.0,439310354.82485527
130000000.0,154057531.26892212
840000000.0,1213110933.0747015
354000000.0,273443007.9503536
380000000.0,279759826.779983
240000000.0,277511558.0589514
580000000.0,513201711.2824656
170000000.0,268982892.8398262
780000000.0,820957503.5343083
680000000.0,545695514.0231596
850000000.0,840615153.1267806
200000000.0,224602250.8383548
170000000.0,224427788.85517445
450000000.0,351413582.65443987
250000000.0,376227985.07955384
530000000.00000006,471182350.5208032
500000000.0,342371799.85975504
530000000.00000006,414188420.1684541
177000000.0,154288837.10515824
270000000.0,391447882.01856136
330000000.0,335415129.9578097
600000000.0,655988818.5752193
400000000.0,399318605.336694
499500000.0,878992796.618435
351999999.99999994,171296781.9175889
650000000.0000001,574429134.5381105
388000000.0,405715894.75267553
130000000.0,163897237.751536
790000000.0,643991823.9596304
165000000.0,143181978.75910747
250000000.0,376910705.7844002
480000000.0,533645553.4718871
1090000000.0,1228717839.6004603
280000000.0,444473151.3595128
185000000.0,198896796.1358997
1300000000.0000002,1263134128.5352132
340000000.0,376013144.6192138
130000000.0,135320967.90978757
215000000.0,177394256.2387727
660000000.0,1435615286.3762093
225000000.0,224947686.20790645
485000000.0,348016725.8745452
285000000.0,272929880.79573625
315000000.00000006,324996291.3932556
135000000.0,146721110.1280875
600000000.0,722388626.4288634
660000000.0,601500496.1673454
195000000.0,389284537.9313271
1200000000.0,1173129743.45534
118000000.0,154756650.3811968
150000000.0,262536666.9657607
1980000000.0,1458941667.7696762
2300000000.0,1548240925.9845147
120000000.0,144931992.362754
178000000.0,180674669.28431356
770000000.0,345847362.84594643
850000000.0,498480888.79895496
290000000.0,286731851.5041131
135000000.0,150230863.30623078
265000000.00000003,168689032.7218549
160000000.00000003,146929646.20359126
1600000000.0,1530254696.5033245
250000000.0,237923526.24714988
165000000.0,151846893.62832054
720000000.0,753730127.9175327
690000000.0,400984171.30836594
305000000.0,292399564.2292267
650000000.0000001,784983916.6592833
220000000.0,232887281.17619565
320000000.00000006,334209272.1689856
225000000.0,347175648.88984233
94900000.0,132584724.819384
550000000.0,495939713.6260609
275000000.0,410029597.4493196
950000000.0,951957326.5752689
230000000.0,341374010.20549464
480000000.0,341308712.5077683
